age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
38,3/22/2014,3/25/2014,U,1,0,1,0,1,0,1,0,1,1
33,3/22/2014,3/24/2014,F,1,0,1,0,1,0,0,1,1,3
32,3/22/2014,5/2/2014,F,1,0,0,1,0,1,1,0,1,1
63,3/22/2014,4/18/2014,F,1,0,0,1,1,0,1,0,1,2
48,3/23/2014,4/15/2014,U,1,0,0,1,1,0,1,0,0,1
24,3/23/2014,3/24/2014,F,1,0,1,0,1,0,1,0,1,1
35,3/23/2014,4/8/2014,M,1,0,1,0,0,1,1,0,1,3
24,3/23/2014,3/23/2014,F,1,0,1,0,1,0,1,0,1,3
105,3/23/2014,3/27/2014,U,1,0,1,0,1,0,1,0,0,1
93,3/23/2014,4/3/2014,M,1,0,0,0,0,1,1,0,1,1
33,3/23/2014,4/2/2014,U,1,0,0,1,1,0,1,0,1,1
34,3/23/2014,7/30/2014,M,1,0,1,0,0,1,1,0,1,1
28,3/24/2014,5/3/2014,U,1,0,0,0,1,0,0,0,1,1
53,3/24/2014,3/24/2014,U,1,0,1,0,1,0,1,0,1,1
56,3/24/2014,8/29/2014,F,1,0,1,0,1,0,1,0,1,2
30,3/24/2014,3/9/2015,F,1,0,1,0,1,0,0,1,0,1
40,3/24/2014,4/1/2014,F,0,0,1,0,0,1,1,0,0,1
30,3/24/2014,3/30/2014,F,1,0,1,0,1,0,1,0,0,3
31,3/24/2014,3/25/2014,U,1,0,0,0,1,0,1,0,1,3
30,3/24/2014,1/13/2015,M,1,0,1,0,1,0,1,0,1,1
28,3/24/2014,3/5/2015,M,1,0,1,0,0,1,1,0,1,1
27,3/24/2014,3/24/2014,M,1,0,1,0,1,0,1,0,1,1
34,3/24/2014,3/24/2014,U,1,0,1,0,1,0,1,0,1,3
24,3/24/2014,3/24/2014,M,1,0,1,0,1,0,1,0,0,2
33,3/24/2014,3/24/2014,F,1,0,1,0,0,1,1,0,1,2
27,3/24/2014,3/27/2014,U,1,0,1,0,1,0,0,0,1,2
56,3/24/2014,4/8/2014,U,1,0,0,1,1,0,1,0,1,2
76,3/24/2014,4/9/2014,F,1,0,1,0,1,0,1,0,1,1
40,3/24/2014,3/24/2014,M,1,0,1,0,1,0,1,0,1,1
35,3/24/2014,4/14/2014,F,1,0,1,0,0,1,1,0,0,1
41,3/24/2014,3/25/2014,U,1,0,1,0,1,0,1,0,1,3
55,3/24/2014,3/31/2014,F,1,0,0,1,1,0,1,0,1,1
31,3/25/2014,3/26/2014,M,1,0,0,0,1,0,1,0,1,1
26,3/25/2014,3/27/2014,M,1,0,1,0,1,0,1,0,1,1
31,3/25/2014,3/25/2014,M,1,0,1,0,0,1,1,0,1,3
30,3/25/2014,4/2/2014,M,1,0,0,0,1,0,1,0,1,1
26,3/25/2014,3/25/2014,M,1,0,0,1,1,0,0,0,0,3
28,3/25/2014,4/10/2014,M,0,0,1,0,1,0,1,0,1,1
32,3/25/2014,3/26/2014,M,1,0,1,0,1,0,1,0,1,1
35,3/25/2014,4/1/2014,F,1,0,1,0,1,0,0,0,0,1
26,3/25/2014,3/26/2014,U,1,0,1,0,1,0,1,0,1,3
51,3/25/2014,4/19/2014,F,1,0,1,0,1,0,1,0,1,2
31,3/25/2014,4/1/2014,M,1,0,0,0,1,0,1,0,1,2
25,3/25/2014,3/25/2014,M,1,0,1,0,0,1,1,0,1,1
36,3/25/2014,9/12/2014,M,1,0,1,0,0,1,1,0,1,1
31,3/26/2014,3/26/2014,M,1,0,1,0,1,0,1,0,0,1
27,3/26/2014,3/29/2014,M,1,0,1,0,1,0,1,0,1,1
42,3/26/2014,3/26/2014,M,1,0,1,0,0,1,1,0,1,1
47,3/26/2014,3/26/2014,U,1,0,1,0,1,0,1,0,1,1
23,3/26/2014,3/27/2014,M,1,0,1,0,1,0,1,0,1,2
24,3/26/2014,3/26/2014,U,1,0,1,0,1,0,1,0,1,1
33,3/26/2014,3/27/2014,F,1,0,0,1,1,0,1,0,1,3
48,3/26/2014,3/28/2014,U,1,0,0,0,1,0,1,0,1,3
19,3/26/2014,11/26/2014,M,1,0,0,1,1,0,1,0,0,0
50,3/26/2014,3/26/2014,M,1,0,1,0,1,0,1,0,1,1
36,3/26/2014,3/8/2015,M,1,0,0,0,1,0,1,0,1,1
29,3/26/2014,3/27/2014,F,1,0,1,0,1,0,1,0,1,2
28,3/26/2014,7/24/2014,F,1,0,0,0,1,0,1,0,1,1
62,3/27/2014,3/27/2014,F,1,0,0,0,1,0,1,0,1,1
30,3/27/2014,5/18/2014,F,1,0,1,0,0,1,1,0,0,2
49,3/27/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,1
49,3/27/2014,3/27/2014,F,1,0,1,0,0,1,1,0,1,1
34,3/27/2014,3/27/2014,M,1,0,0,1,0,1,1,0,0,1
29,3/27/2014,4/1/2014,M,1,0,1,0,0,1,1,0,1,3
34,3/27/2014,3/28/2014,F,1,0,1,0,1,0,1,0,0,2
28,3/27/2014,7/18/2014,F,1,0,0,0,1,0,1,0,1,1
29,3/27/2014,11/24/2014,U,1,0,1,0,1,0,1,0,0,1
56,3/28/2014,3/28/2014,F,1,0,1,0,1,0,0,0,1,1
32,3/28/2014,1/5/2015,M,1,0,1,0,1,0,0,0,1,2
40,3/28/2014,3/31/2014,F,1,0,0,1,0,1,1,0,1,2
27,3/28/2014,7/4/2014,M,1,0,0,1,0,1,0,1,0,1
40,3/28/2014,3/31/2014,U,1,0,1,0,1,0,1,0,1,2
24,3/28/2014,6/16/2014,M,1,0,1,0,1,0,0,0,1,1
52,3/28/2014,4/4/2014,F,1,0,0,1,1,0,1,0,1,2
26,3/29/2014,3/29/2014,M,1,0,1,0,1,0,1,0,1,1
26,3/29/2014,1/25/2015,M,1,0,0,0,1,0,0,1,0,3
40,3/29/2014,3/30/2014,F,1,0,1,0,0,1,1,0,0,1
62,3/29/2014,1/9/2015,U,1,0,0,0,1,0,0,1,1,1
30,3/29/2014,3/29/2014,U,1,0,0,0,1,0,1,0,1,3
68,3/29/2014,3/31/2014,M,1,0,0,1,0,1,1,0,1,1
31,3/29/2014,3/29/2014,M,1,0,1,0,1,0,1,0,1,2
24,3/30/2014,3/30/2014,U,1,0,1,0,1,0,1,0,1,1
30,3/30/2014,4/7/2014,M,0,0,1,0,1,0,1,0,0,1
32,3/30/2014,5/28/2014,M,1,0,1,0,1,0,1,0,1,3
24,3/30/2014,8/13/2014,F,0,0,1,0,1,0,1,0,1,1
31,3/30/2014,4/1/2014,M,1,0,0,0,0,1,0,0,0,1
29,3/30/2014,4/11/2014,F,1,0,1,0,0,1,0,1,1,1
38,3/30/2014,4/16/2014,M,1,0,0,1,1,0,0,1,1,1
44,3/31/2014,4/18/2014,M,1,0,0,1,1,0,1,0,1,2
35,3/31/2014,4/8/2014,F,1,0,1,0,1,0,1,0,0,1
43,3/31/2014,3/31/2014,F,1,0,1,0,1,0,1,0,1,1
38,3/31/2014,4/28/2014,U,1,0,0,1,1,0,1,0,1,2
26,3/31/2014,3/31/2014,U,1,0,1,0,1,0,1,0,1,1
105,3/31/2014,4/23/2014,U,1,0,1,0,1,0,0,0,1,1
28,3/31/2014,7/23/2014,F,1,0,1,0,1,0,1,0,1,1
51,3/31/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
38,3/31/2014,4/7/2014,F,1,0,1,0,1,0,1,0,1,1
41,3/31/2014,4/1/2014,M,1,0,1,0,1,0,1,0,1,1
28,3/31/2014,4/10/2014,M,1,0,1,0,1,0,1,0,1,1
26,3/31/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,3
26,3/31/2014,5/23/2014,F,1,0,1,0,1,0,1,0,1,1
27,3/31/2014,2/5/2015,M,1,0,1,0,0,1,1,0,0,3
26,4/1/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,2
30,4/1/2014,4/7/2014,M,1,0,1,0,1,0,1,0,1,1
35,4/1/2014,4/24/2014,M,1,0,1,0,0,1,1,0,1,2
51,4/1/2014,4/1/2014,F,1,0,0,0,0,1,1,0,0,1
29,4/1/2014,4/3/2014,F,1,0,0,1,0,1,1,0,1,1
29,4/1/2014,4/2/2014,M,1,0,1,0,0,1,1,0,1,1
22,4/1/2014,5/2/2014,F,1,0,0,1,1,0,1,0,1,0
27,4/1/2014,1/29/2015,F,1,0,1,0,0,1,0,1,1,3
110,4/1/2014,4/20/2014,F,1,0,1,0,0,1,0,1,1,1
62,4/1/2014,4/1/2014,F,1,0,0,1,1,0,0,0,1,1
36,4/1/2014,11/22/2014,M,1,0,1,0,0,1,1,0,1,2
28,4/1/2014,4/2/2014,M,1,0,0,1,0,1,0,1,1,1
28,4/1/2014,4/25/2014,M,1,0,1,0,0,1,1,0,1,2
33,4/1/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
29,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/2/2014,7/23/2014,M,1,0,1,0,1,0,1,0,0,1
37,4/2/2014,8/18/2014,U,1,0,1,0,1,0,1,0,1,1
30,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,3
30,4/2/2014,4/7/2014,M,1,0,1,0,0,1,0,0,1,1
39,4/2/2014,7/10/2014,M,1,0,1,0,1,0,1,0,0,1
38,4/2/2014,4/2/2014,M,1,0,1,0,0,1,1,0,1,1
35,4/2/2014,6/2/2014,M,1,0,1,0,1,0,1,0,1,1
42,4/2/2014,4/8/2014,M,1,0,1,0,1,0,0,1,1,3
28,4/2/2014,4/4/2014,F,0,1,1,0,0,1,1,0,1,1
41,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,0,2
28,4/2/2014,5/1/2014,M,1,0,1,0,1,0,1,0,1,1
33,4/2/2014,4/2/2014,M,1,0,0,1,0,1,1,0,1,1
28,4/2/2014,4/20/2014,F,1,0,1,0,0,1,0,1,1,2
44,4/2/2014,5/18/2014,F,1,0,0,0,1,0,1,0,1,1
33,4/2/2014,3/16/2015,F,1,0,1,0,1,0,1,0,0,1
33,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,3
91,4/2/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
29,4/3/2014,4/12/2014,M,1,0,1,0,0,1,1,0,1,1
27,4/3/2014,4/3/2014,M,1,0,1,0,1,0,0,0,1,2
48,4/3/2014,4/18/2014,U,1,0,0,0,1,0,1,0,0,3
33,4/3/2014,4/3/2014,M,1,0,0,1,1,0,1,0,1,2
36,4/3/2014,11/22/2014,M,1,0,0,0,0,1,1,0,1,1
23,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,3
50,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
27,4/3/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/3/2014,4/6/2014,M,1,0,1,0,0,1,1,0,1,1
57,4/4/2014,4/4/2014,U,1,0,1,0,1,0,1,0,1,3
67,4/4/2014,4/19/2014,F,1,0,1,0,1,0,1,0,1,3
24,4/4/2014,4/6/2014,U,1,0,1,0,1,0,1,0,1,2
31,4/4/2014,4/5/2014,M,1,0,0,1,1,0,1,0,0,1
47,4/4/2014,4/7/2014,U,1,0,1,0,1,0,0,1,1,1
32,4/4/2014,12/9/2014,U,1,0,1,0,1,0,1,0,1,3
30,4/4/2014,4/7/2014,M,1,0,1,0,1,0,1,0,0,1
34,4/4/2014,4/4/2014,U,1,0,1,0,1,0,0,0,1,1
46,4/4/2014,4/13/2014,F,1,0,1,0,0,1,1,0,1,1
23,4/4/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/4/2014,4/11/2014,F,1,0,1,0,1,0,1,0,1,3
29,4/5/2014,4/7/2014,F,1,0,1,0,0,1,1,0,1,1
31,4/5/2014,4/5/2014,F,1,0,1,0,1,0,1,0,0,2
22,4/5/2014,4/5/2014,F,1,0,0,1,1,0,1,0,1,0
23,4/5/2014,4/5/2014,F,1,0,1,0,1,0,1,0,1,3
37,4/5/2014,4/6/2014,M,1,0,1,0,1,0,1,0,1,2
2014,4/5/2014,4/17/2014,F,1,0,1,0,1,0,1,0,1,1
49,4/5/2014,4/5/2014,F,1,0,1,0,1,0,1,0,1,3
26,4/5/2014,5/26/2014,M,1,0,0,0,1,0,1,0,1,1
29,4/5/2014,4/9/2014,M,1,0,1,0,0,1,1,0,1,1
58,4/6/2014,4/11/2014,F,1,0,0,0,1,0,1,0,1,2
58,4/6/2014,4/8/2014,U,1,0,0,1,1,0,1,0,1,3
29,4/6/2014,4/7/2014,M,0,1,1,0,0,1,0,0,1,3
37,4/6/2014,4/11/2014,M,1,0,1,0,1,0,1,0,1,1
50,4/6/2014,4/21/2014,F,1,0,1,0,1,0,1,0,1,3
40,4/6/2014,4/8/2014,F,1,0,1,0,1,0,1,0,1,2
55,4/6/2014,4/7/2014,U,1,0,1,0,1,0,1,0,1,1
35,4/6/2014,4/10/2014,F,1,0,1,0,1,0,1,0,1,1
47,4/6/2014,4/7/2014,F,1,0,1,0,1,0,0,1,1,1
24,4/6/2014,4/7/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/7/2014,3/3/2015,F,1,0,1,0,1,0,1,0,1,3
36,4/7/2014,4/7/2014,M,1,0,1,0,0,1,0,0,0,1
28,4/7/2014,5/20/2014,F,1,0,1,0,0,1,1,0,1,1
28,4/7/2014,4/7/2014,M,1,0,0,0,0,1,1,0,1,1
54,4/7/2014,4/27/2014,M,1,0,1,0,1,0,0,0,1,2
25,4/7/2014,4/8/2014,M,1,0,1,0,1,0,1,0,1,1
27,4/7/2014,4/29/2014,F,1,0,1,0,1,0,1,0,1,2
37,4/7/2014,6/28/2014,F,1,0,1,0,0,1,1,0,1,3
57,4/7/2014,4/7/2014,F,1,0,1,0,1,0,1,0,1,2
42,4/7/2014,4/9/2014,F,1,0,1,0,0,1,1,0,0,3
34,4/8/2014,4/21/2014,M,1,0,1,0,1,0,1,0,1,3
35,4/8/2014,4/25/2014,M,1,0,1,0,0,1,1,0,1,3
28,4/8/2014,5/15/2014,U,1,0,1,0,1,0,0,1,0,1
44,4/8/2014,4/11/2014,U,1,0,1,0,1,0,1,0,1,1
42,4/8/2014,4/21/2014,M,0,0,0,1,1,0,1,0,1,3
105,4/8/2014,4/8/2014,U,1,0,1,0,1,0,1,0,1,1
25,4/8/2014,4/14/2014,F,1,0,0,1,1,0,1,0,1,1
60,4/8/2014,4/9/2014,F,1,0,1,0,1,0,1,0,1,1
31,4/8/2014,2/8/2015,F,1,0,1,0,1,0,1,0,1,1
25,4/8/2014,4/9/2014,M,1,0,1,0,1,0,1,0,0,1
65,4/8/2014,4/10/2014,F,1,0,0,0,1,0,1,0,0,3
28,4/8/2014,7/25/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/9/2014,6/2/2014,F,1,0,1,0,0,1,1,0,0,1
39,4/9/2014,4/14/2014,F,1,0,1,0,1,0,1,0,1,2
65,4/9/2014,4/9/2014,U,1,0,1,0,1,0,1,0,0,1
31,4/9/2014,5/2/2014,M,1,0,1,0,1,0,1,0,1,1
25,4/9/2014,4/19/2014,F,1,0,0,1,1,0,1,0,0,1
32,4/9/2014,4/10/2014,F,1,0,1,0,1,0,1,0,1,2
27,4/9/2014,4/9/2014,F,1,0,1,0,0,1,1,0,1,2
59,4/9/2014,4/9/2014,F,1,0,1,0,1,0,1,0,1,2
31,4/9/2014,4/9/2014,F,0,1,1,0,1,0,1,0,1,2
31,4/9/2014,12/21/2014,M,1,0,1,0,1,0,1,0,0,3
57,4/9/2014,4/9/2014,M,1,0,1,0,1,0,1,0,1,3
34,4/9/2014,4/9/2014,U,1,0,1,0,1,0,1,0,0,1
24,4/9/2014,4/10/2014,F,1,0,0,1,1,0,1,0,0,3
38,4/9/2014,4/10/2014,U,1,0,1,0,1,0,1,0,1,3
30,4/9/2014,3/14/2015,F,1,0,1,0,0,1,0,0,0,2
45,4/9/2014,11/5/2014,M,1,0,1,0,0,1,0,1,0,1
67,4/9/2014,4/11/2014,U,1,0,0,1,1,0,1,0,1,1
65,4/10/2014,4/10/2014,M,1,0,1,0,1,0,1,0,0,1
43,4/10/2014,4/10/2014,F,1,0,1,0,1,0,1,0,1,3
34,4/10/2014,4/10/2014,U,1,0,0,1,1,0,1,0,0,2
36,4/10/2014,4/11/2014,M,1,0,1,0,1,0,1,0,1,2
24,4/10/2014,4/15/2014,M,1,0,1,0,1,0,1,0,1,1
30,4/10/2014,4/15/2014,M,1,0,1,0,1,0,1,0,0,3
33,4/10/2014,4/11/2014,M,0,0,0,1,1,0,1,0,1,1
26,4/10/2014,4/14/2014,M,1,0,1,0,0,1,0,0,1,3
48,4/10/2014,4/15/2014,M,1,0,1,0,1,0,1,0,1,3
29,4/10/2014,4/11/2014,M,1,0,0,1,0,1,1,0,1,3
38,4/11/2014,4/13/2014,F,1,0,1,0,1,0,1,0,0,1
35,4/11/2014,10/3/2014,F,1,0,1,0,1,0,1,0,1,1
46,4/11/2014,4/11/2014,F,1,0,1,0,1,0,1,0,1,1
38,4/11/2014,5/5/2014,M,1,0,1,0,0,1,1,0,1,1
35,4/11/2014,4/11/2014,F,1,0,1,0,1,0,1,0,0,3
33,4/11/2014,4/11/2014,M,1,0,1,0,0,1,1,0,1,2
25,4/11/2014,8/24/2014,U,1,0,0,1,1,0,1,0,1,1
30,4/11/2014,10/2/2014,F,1,0,1,0,1,0,0,0,1,1
18,4/11/2014,4/30/2014,U,1,0,0,0,1,0,1,0,0,0
52,4/11/2014,3/31/2015,U,1,0,1,0,1,0,1,0,1,3
24,4/11/2014,4/15/2014,U,1,0,1,0,1,0,0,1,1,3
39,4/11/2014,4/21/2014,U,1,0,1,0,1,0,0,1,1,1
36,4/11/2014,4/23/2014,M,1,0,1,0,0,1,1,0,1,1
32,4/11/2014,4/16/2014,U,1,0,1,0,1,0,1,0,1,1
37,4/11/2014,5/11/2014,M,1,0,1,0,0,1,1,0,1,1
32,4/11/2014,4/18/2014,M,1,0,0,1,1,0,1,0,1,1
30,4/11/2014,9/17/2014,F,1,0,1,0,1,0,0,1,1,1
26,4/11/2014,4/12/2014,F,1,0,1,0,1,0,1,0,1,2
27,4/12/2014,4/12/2014,F,1,0,1,0,1,0,1,0,0,1
36,4/12/2014,11/6/2014,F,1,0,1,0,0,1,0,1,1,2
28,4/12/2014,4/12/2014,F,1,0,1,0,1,0,1,0,1,2
25,4/12/2014,4/12/2014,U,0,1,1,0,1,0,1,0,1,1
22,4/12/2014,5/1/2014,F,0,0,1,0,0,1,1,0,0,0
47,4/12/2014,1/27/2015,U,1,0,0,0,1,0,1,0,1,1
39,4/12/2014,4/12/2014,M,1,0,0,0,1,0,1,0,1,3
27,4/12/2014,4/16/2014,U,1,0,1,0,1,0,1,0,1,2
26,4/12/2014,4/12/2014,M,1,0,1,0,0,1,0,1,1,3
27,4/12/2014,4/22/2014,F,1,0,1,0,0,1,1,0,1,3
37,4/12/2014,4/13/2014,M,1,0,0,1,1,0,1,0,0,2
30,4/12/2014,12/4/2014,F,1,0,1,0,1,0,1,0,0,3
32,4/13/2014,7/16/2014,U,1,0,0,0,1,0,1,0,1,1
31,4/13/2014,4/13/2014,U,1,0,1,0,1,0,0,1,0,1
55,4/13/2014,4/13/2014,M,1,0,1,0,1,0,1,0,0,1
34,4/13/2014,8/14/2014,F,1,0,1,0,0,1,1,0,0,2
37,4/13/2014,4/13/2014,U,1,0,1,0,0,0,0,0,1,1
41,4/13/2014,4/15/2014,F,1,0,0,0,1,0,1,0,1,3
21,4/13/2014,5/17/2014,U,1,0,1,0,1,0,1,0,0,0
32,4/13/2014,4/13/2014,U,1,0,1,0,1,0,1,0,1,1
74,4/13/2014,4/14/2014,M,1,0,1,0,1,0,1,0,1,2
32,4/14/2014,4/14/2014,M,1,0,1,0,0,1,1,0,1,1
34,4/14/2014,4/14/2014,U,1,0,1,0,1,0,1,0,0,2
27,4/14/2014,6/5/2014,U,1,0,1,0,1,0,1,0,1,1
36,4/14/2014,4/22/2014,M,1,0,1,0,0,1,0,1,1,3
31,4/14/2014,6/11/2014,F,1,0,1,0,1,0,0,1,0,3
110,4/14/2014,12/3/2014,F,1,0,1,0,0,1,0,1,1,1
23,4/14/2014,7/3/2014,F,1,0,1,0,1,0,1,0,1,1
30,4/14/2014,4/17/2014,F,1,0,1,0,1,0,1,0,1,3
54,4/14/2014,4/16/2014,U,1,0,1,0,1,0,1,0,0,1
32,4/15/2014,4/15/2014,M,1,0,1,0,0,1,1,0,1,1
36,4/15/2014,4/15/2014,M,1,0,1,0,0,1,1,0,0,2
40,4/15/2014,5/2/2014,M,1,0,0,1,1,0,1,0,1,1
40,4/15/2014,1/16/2015,M,1,0,0,0,0,1,1,0,1,2
22,4/15/2014,7/23/2014,F,1,0,1,0,1,0,0,1,1,0
25,4/15/2014,6/25/2014,F,1,0,1,0,0,1,1,0,1,1
28,4/15/2014,2/8/2015,F,1,0,1,0,0,1,1,0,1,1
42,4/15/2014,4/17/2014,M,1,0,1,0,0,1,1,0,1,1
42,4/15/2014,10/12/2014,M,1,0,1,0,1,0,1,0,0,2
24,4/15/2014,4/29/2014,F,0,0,1,0,1,0,1,0,0,1
26,4/16/2014,7/9/2014,M,1,0,1,0,0,1,0,1,1,1
37,4/16/2014,4/16/2014,U,1,0,1,0,1,0,0,1,1,3
36,4/16/2014,4/17/2014,F,1,0,1,0,0,1,1,0,0,1
28,4/16/2014,5/26/2014,F,1,0,0,1,1,0,1,0,0,1
32,4/16/2014,4/16/2014,M,1,0,1,0,1,0,0,1,1,2
37,4/16/2014,4/22/2014,M,1,0,0,1,1,0,1,0,1,1
22,4/16/2014,4/16/2014,F,1,0,0,0,0,1,1,0,1,0
63,4/16/2014,4/16/2014,U,1,0,0,1,1,0,1,0,1,3
42,4/16/2014,4/18/2014,F,1,0,0,0,1,0,1,0,1,1
28,4/16/2014,4/16/2014,F,1,0,1,0,0,1,1,0,0,1
33,4/16/2014,4/17/2014,F,1,0,1,0,1,0,1,0,1,1
35,4/16/2014,11/19/2014,U,1,0,0,1,1,0,0,1,1,2
25,4/16/2014,7/9/2014,F,1,0,0,0,0,1,1,0,1,1
27,4/16/2014,10/14/2014,F,1,0,1,0,1,0,1,0,1,1
29,4/17/2014,7/27/2014,F,1,0,0,1,0,1,1,0,0,3
53,4/17/2014,4/17/2014,F,1,0,1,0,1,0,1,0,1,2
27,4/17/2014,3/2/2015,M,1,0,1,0,1,0,1,0,0,3
31,4/17/2014,6/6/2014,F,1,0,1,0,0,1,1,0,1,3
26,4/17/2014,4/17/2014,F,1,0,1,0,1,0,1,0,1,3
27,4/17/2014,4/18/2014,F,1,0,1,0,1,0,1,0,1,1
30,4/17/2014,4/24/2014,U,1,0,1,0,1,0,1,0,1,2
25,4/17/2014,4/17/2014,M,1,0,1,0,0,1,1,0,1,1
37,4/17/2014,4/17/2014,M,1,0,1,0,1,0,1,0,0,1
27,4/17/2014,4/21/2014,F,1,0,1,0,1,0,1,0,0,3
38,4/17/2014,4/17/2014,M,1,0,1,0,0,1,1,0,1,1
33,4/17/2014,4/1/2015,M,1,0,1,0,1,0,1,0,1,1
27,4/18/2014,4/24/2014,F,1,0,1,0,0,1,1,0,1,2
28,4/18/2014,4/24/2014,F,1,0,0,0,1,0,1,0,1,3
30,4/18/2014,4/18/2014,F,1,0,1,0,1,0,1,0,1,1
35,4/18/2014,4/18/2014,F,1,0,1,0,0,1,1,0,1,3
40,4/18/2014,4/24/2014,F,1,0,1,0,1,0,1,0,1,3
33,4/18/2014,4/18/2014,M,1,0,1,0,1,0,1,0,1,1
56,4/18/2014,4/18/2014,M,1,0,1,0,0,1,1,0,0,1
61,4/18/2014,4/18/2014,M,1,0,1,0,1,0,1,0,1,1
32,4/18/2014,10/21/2014,U,1,0,1,0,1,0,1,0,1,2
35,4/18/2014,7/17/2014,M,1,0,1,0,0,0,0,0,0,1
64,4/19/2014,4/20/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/19/2014,9/10/2014,F,1,0,0,1,0,1,1,0,1,1
37,4/19/2014,4/20/2014,M,1,0,0,1,0,1,0,1,1,3
33,4/19/2014,4/19/2014,F,1,0,1,0,1,0,1,0,1,3
31,4/19/2014,4/19/2014,F,1,0,0,0,1,0,1,0,0,3
32,4/19/2014,5/24/2014,F,1,0,1,0,1,0,1,0,1,3
26,4/19/2014,4/20/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/20/2014,4/23/2014,F,1,0,1,0,1,0,1,0,1,1
58,4/20/2014,4/22/2014,M,1,0,0,0,1,0,1,0,0,1
25,4/20/2014,3/13/2015,U,1,0,1,0,1,0,1,0,1,2
42,4/20/2014,4/21/2014,F,1,0,0,0,0,1,1,0,0,2
24,4/20/2014,7/27/2014,M,1,0,1,0,0,1,1,0,0,1
29,4/20/2014,4/21/2014,M,1,0,1,0,1,0,1,0,1,1
53,4/20/2014,4/21/2014,F,1,0,1,0,1,0,1,0,1,1
22,4/20/2014,5/17/2014,M,1,0,1,0,0,1,1,0,0,0
31,4/20/2014,4/20/2014,M,1,0,0,1,0,1,1,0,1,1
40,4/20/2014,8/2/2014,M,1,0,1,0,1,0,0,0,1,1
33,4/20/2014,4/24/2014,M,1,0,1,0,0,1,0,1,1,1
22,4/20/2014,4/27/2014,F,1,0,1,0,1,0,1,0,1,0
31,4/20/2014,3/25/2015,F,1,0,1,0,1,0,1,0,1,1
22,4/21/2014,4/21/2014,F,1,0,1,0,0,1,1,0,0,0
34,4/21/2014,12/25/2014,F,1,0,1,0,0,1,1,0,1,1
44,4/21/2014,3/2/2015,F,1,0,1,0,1,0,1,0,1,1
52,4/21/2014,4/21/2014,M,1,0,0,1,1,0,1,0,0,3
40,4/21/2014,4/23/2014,M,1,0,1,0,1,0,1,0,1,1
22,4/21/2014,4/21/2014,F,1,0,1,0,1,0,0,0,0,0
27,4/21/2014,4/21/2014,M,0,0,1,0,1,0,1,0,1,1
28,4/21/2014,4/24/2014,F,1,0,0,1,0,1,1,0,1,1
31,4/21/2014,4/22/2014,M,1,0,1,0,0,1,0,0,1,2
39,4/21/2014,4/23/2014,M,0,0,1,0,0,1,0,1,0,1
47,4/21/2014,4/28/2014,M,1,0,1,0,1,0,1,0,1,1
23,4/21/2014,6/7/2014,F,1,0,0,1,1,0,1,0,1,1
25,4/21/2014,11/20/2014,F,1,0,1,0,1,0,1,0,0,1
30,4/22/2014,4/22/2014,M,1,0,1,0,1,0,1,0,1,2
29,4/22/2014,5/31/2014,F,1,0,0,0,0,1,1,0,0,3
25,4/22/2014,4/23/2014,F,1,0,1,0,0,1,1,0,0,1
35,4/22/2014,4/22/2014,M,1,0,1,0,1,0,1,0,1,1
47,4/22/2014,5/30/2014,F,1,0,1,0,1,0,1,0,1,1
25,4/22/2014,4/28/2014,M,1,0,0,0,0,1,1,0,1,1
26,4/22/2014,4/22/2014,F,1,0,1,0,1,0,0,1,0,1
37,4/22/2014,3/20/2015,F,1,0,0,1,1,0,1,0,1,1
40,4/22/2014,4/22/2014,M,1,0,1,0,0,1,1,0,1,1
27,4/22/2014,4/22/2014,F,1,0,1,0,1,0,1,0,1,3
41,4/22/2014,4/22/2014,U,1,0,1,0,1,0,1,0,1,3
53,4/22/2014,4/25/2014,M,1,0,1,0,1,0,1,0,1,3
42,4/22/2014,4/23/2014,M,1,0,0,0,1,0,0,1,1,1
45,4/22/2014,4/22/2014,U,1,0,1,0,1,0,1,0,1,1
27,4/22/2014,4/23/2014,M,1,0,1,0,1,0,1,0,1,1
36,4/22/2014,4/23/2014,M,1,0,1,0,1,0,1,0,1,1
32,4/22/2014,4/23/2014,U,1,0,1,0,1,0,1,0,1,1
